ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,DEALSIZE_Large,DEALSIZE_Medium,DEALSIZE_Small,PRICE_PER_UNIT,HIGH_QUANTITY
10269,48,97.39,2,0.33194535177663537,2004-07-16,3,7,2004,Vintage Cars,97,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,True,False,0.006915528162013237,True
10280,21,78.89,6,0.11763924787684268,2004-08-17,3,8,2004,Vintage Cars,97,S24_4258,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,Unknown,10100,Italy,EMEA,Accorti,Paolo,False,False,False,False,False,True,False,False,True,0.005601868946516318,False
10290,45,100.0,1,0.36721390632544665,2004-09-07,3,9,2004,Vintage Cars,97,S24_4258,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,False,False,False,False,False,True,False,True,False,0.00816030902945437,True
10304,33,100.0,10,0.23735123696992078,2004-10-11,4,10,2004,Vintage Cars,97,S24_4258,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,Unknown,78000,France,EMEA,Tonini,Daniel,False,False,False,False,False,True,False,True,False,0.007192461726361236,False
10312,44,100.0,7,0.34686852046468036,2004-10-21,4,10,2004,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.007883375465106372,True
10324,33,100.0,3,0.44505993126366916,2004-11-05,4,11,2004,Vintage Cars,97,S24_4258,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,False,False,False,False,False,True,False,True,False,0.013486664583747551,False
10333,39,100.0,1,0.31415343539637003,2004-11-18,4,11,2004,Vintage Cars,97,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,False,False,False,False,False,True,False,True,False,0.008055216292214616,False
10348,39,50.31,2,0.1393252762234783,2004-11-01,4,11,2004,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Unknown,28023,Spain,EMEA,Sommer,Mart¡n,False,False,False,False,False,True,False,False,True,0.003572442980089187,False
10358,41,100.0,6,0.48619592694634595,2004-12-10,4,12,2004,Vintage Cars,97,S24_4258,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.011858437242593804,True
10369,40,86.92,3,0.24688272218592897,2005-01-20,1,1,2005,Vintage Cars,97,S24_4258,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,False,False,False,False,False,True,False,True,False,0.0061720680546482245,False
10382,33,100.0,4,0.3261148351180163,2005-02-17,1,2,2005,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.009882267730848979,False
10423,28,78.89,4,0.15685233050245692,2005-05-30,2,5,2005,Vintage Cars,97,S24_4258,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Unknown,B-1180,Belgium,EMEA,Dewey,Catherine,False,False,True,False,False,False,False,False,True,0.005601868946516319,False
10106,26,63.76,3,0.11771522708552278,2003-02-17,1,2,2003,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,False,False,False,False,False,True,False,False,True,0.004527508734058569,False
10120,29,85.49,9,0.1760452466838981,2003-04-29,2,4,2003,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,False,True,0.0060705257477206235,False
10133,46,77.52,4,0.25321100917431194,2003-06-27,2,6,2003,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.005504587155963303,True
10145,33,84.77,15,0.19864018519044507,2003-08-25,3,8,2003,Planes,72,S24_4278,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,False,False,False,False,False,True,False,False,True,0.0060193995512256085,False
10168,48,78.25,10,0.26670832504899594,2003-10-28,4,10,2003,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,False,False,False,False,False,True,False,True,False,0.005556423438520749,True
10210,40,71.0,8,0.20166444173033773,2004-01-12,1,1,2004,Planes,72,S24_4278,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,False,False,False,False,False,True,False,False,True,0.005041611043258443,False
10223,23,74.62,10,0.12186923055074275,2004-02-20,1,2,2004,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,False,True,0.005298662197858381,False
10235,40,81.14,4,0.23046553242252962,2004-04-02,2,4,2004,Planes,72,S24_4278,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,False,False,False,False,False,True,False,True,False,0.00576163831056324,False
10250,37,74.62,5,0.1960505013207601,2004-05-11,2,5,2004,Planes,72,S24_4278,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,False,False,False,False,False,True,False,False,True,0.005298662197858381,False
10263,24,75.35,11,0.12841196352997986,2004-06-28,2,6,2004,Planes,72,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,False,False,False,False,False,True,False,False,True,0.005350498480415827,False
10275,27,62.31,10,0.11946274888516488,2004-07-23,3,7,2004,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,False,False,False,False,False,True,False,False,True,0.004424546255006107,False
10284,21,71.0,2,0.10587383190842731,2004-08-21,3,8,2004,Planes,72,S24_4278,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,False,False,False,False,False,True,False,False,True,0.005041611043258443,False
10297,23,72.45,5,0.1183251910131508,2004-09-16,3,9,2004,Planes,72,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Cassidy,Dean,False,False,False,False,False,True,False,False,True,0.005144573522310904,False
10308,44,83.32,8,0.2603232311756185,2004-10-15,4,10,2004,Planes,72,S24_4278,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,False,False,False,False,False,True,False,True,False,0.005916437072173148,True
10317,35,83.32,1,0.20707529752606016,2004-11-02,4,11,2004,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,False,False,False,False,False,True,False,False,True,0.005916437072173148,False
10328,43,60.86,4,0.18582810236600678,2004-11-12,4,11,2004,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,False,False,False,False,False,True,False,False,True,0.004321583775953646,True
10340,40,84.77,1,0.24077598204902437,2004-11-24,4,11,2004,Planes,72,S24_4278,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,False,False,False,False,False,True,False,True,False,0.006019399551225609,False
10353,35,89.9,3,0.22342857954384074,2004-12-04,4,12,2004,Planes,72,S24_4278,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,False,False,False,False,False,True,False,True,False,0.006383673701252593,False
10361,25,62.46,1,0.11087993864856421,2004-12-17,4,12,2004,Planes,72,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,False,False,False,False,False,True,False,False,True,0.004435197545942568,False
10375,43,100.0,2,0.7128980032379925,2005-02-03,1,2,2005,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Unknown,44000,France,EMEA,Labrune,Janine,False,False,False,False,False,True,True,False,False,0.016579023331116105,True
10386,50,63.34,8,0.2248842559718238,2005-03-01,1,3,2005,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,True,False,False,True,False,0.004497685119436476,True
10398,45,78.25,14,0.2500390547334337,2005-03-30,1,3,2005,Planes,72,S24_4278,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,False,False,False,False,False,True,False,True,False,0.005556423438520749,True
10401,52,81.14,4,0.2996051921492885,2005-04-03,2,4,2005,Planes,72,S24_4278,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,False,False,False,True,False,False,False,True,False,0.00576163831056324,True
10416,48,74.62,5,0.2543357854972023,2005-05-10,2,5,2005,Planes,72,S24_4278,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,True,False,0.005298662197858382,True
10108,31,68.71,10,0.15124904138381573,2003-03-03,1,3,2003,Classic Cars,80,S24_4620,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,False,False,False,False,False,True,False,False,True,0.004879001334961798,False
10122,29,71.14,14,0.14649501519584174,2003-05-08,2,5,2003,Classic Cars,80,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,False,False,False,False,False,True,False,False,True,0.005051552248132474,False
10135,23,87.31,11,0.14259451245490956,2003-07-02,3,7,2003,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.006199761411083024,False
10147,31,64.67,11,0.1423559235379328,2003-09-05,3,9,2003,Classic Cars,80,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,False,False,False,False,False,True,False,False,True,0.004592126565739768,False
10159,23,67.1,6,0.10958758201494022,2003-10-10,4,10,2003,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,False,False,True,0.0047646774789104444,False
10169,24,94.58,6,0.1611838554832846,2003-11-04,4,11,2003,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,False,True,0.006715993978470191,False
10180,28,71.14,1,0.14144346294770926,2003-11-11,4,11,2003,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,False,False,False,False,False,True,False,False,True,0.005051552248132474,False
10191,44,66.29,7,0.2071150623455563,2003-11-20,4,11,2003,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,False,True,0.004707160507853552,True
10211,22,92.16,6,0.1439713693299628,2004-01-15,1,1,2004,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,False,False,False,False,False,True,False,False,True,0.006544153151361945,False
10225,46,70.33,13,0.22972562274547675,2004-02-22,1,2,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,False,False,False,False,False,True,False,True,False,0.004994035277075581,True
10238,22,93.77,7,0.1464864941630926,2004-04-09,2,4,2004,Classic Cars,80,S24_4620,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,False,False,False,False,False,True,False,False,True,0.0066584770074132995,False
10252,38,87.31,3,0.2355909336211549,2004-05-26,2,5,2004,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,False,False,False,False,False,True,False,True,False,0.006199761411083024,False
10264,47,83.27,1,0.2779056721674667,2004-06-30,2,6,2004,Classic Cars,80,S24_4620,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,False,False,False,False,False,True,False,True,False,0.005912886641860993,True
10276,48,75.18,7,0.25624449683301614,2004-08-02,3,8,2004,Classic Cars,80,S24_4620,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,False,False,False,False,False,True,False,True,False,0.005338427017354503,True
10287,40,88.12,16,0.25029113528559666,2004-08-30,3,8,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,False,False,False,False,False,True,False,True,False,0.006257278382139917,False
10299,32,80.84,1,0.18369074331809018,2004-09-30,3,9,2004,Classic Cars,80,S24_4620,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,False,True,0.005740335728690318,False
10310,49,97.01,14,0.33753869969040246,2004-10-16,4,10,2004,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,True,False,0.006888544891640866,True
10319,43,85.69,2,0.2616432811656773,2004-11-03,4,11,2004,Classic Cars,80,S24_4620,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,False,False,False,False,False,True,False,True,False,0.00608472746896924,True
10331,41,100.0,2,0.40584258812168034,2004-11-17,4,11,2004,Classic Cars,80,S24_4620,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,False,False,False,False,False,True,False,True,False,0.009898599710284886,True
10343,30,100.0,1,0.22003436816542166,2004-11-24,4,11,2004,Classic Cars,80,S24_4620,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,False,False,False,False,False,True,False,True,False,0.007334478938847389,False
10355,28,95.39,9,0.18965830658675834,2004-12-07,4,12,2004,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,False,True,0.006773510949527084,False
10363,43,100.0,9,0.36600747010537676,2005-01-06,1,1,2005,Classic Cars,80,S24_4620,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,False,False,False,False,False,True,False,True,False,0.008511801630357599,True
10378,41,100.0,2,0.34752819041667854,2005-02-10,1,2,2005,Classic Cars,80,S24_4620,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.008476297327236062,True
10390,30,82.42,10,0.17557587979663136,2005-03-04,1,3,2005,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.005852529326554379,False
10103,31,100.0,3,0.2289537591956145,2003-01-29,1,1,2003,Trucks and Buses,96,S32_1268,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Unknown,4110,Norway,EMEA,Bergulfsen,Jonas,False,False,False,False,False,True,False,True,False,0.007385605135342403,False
10114,32,100.0,7,0.2604254835686085,2003-04-01,2,4,2003,Trucks and Buses,96,S32_1268,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,False,False,False,False,False,True,False,True,False,0.008138296361519016,False
10126,43,96.31,3,0.2940700712926407,2003-05-28,2,5,2003,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Unknown,28023,Spain,EMEA,Sommer,Mart¡n,False,False,False,False,False,True,False,True,False,0.0068388388672707134,True
10140,26,100.0,3,0.20092453205328487,2003-07-24,3,7,2003,Trucks and Buses,96,S32_1268,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,False,False,False,False,False,True,False,False,True,0.0077278666174340335,False
10151,27,100.0,10,0.21789345868719293,2003-09-21,3,9,2003,Trucks and Buses,96,S32_1268,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,False,False,False,False,False,True,False,True,False,0.008070128099525663,False
10164,24,100.0,1,0.18710483710625728,2003-10-21,4,10,2003,Trucks and Buses,96,S32_1268,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,Unknown,8010,Austria,EMEA,Mendel,Roland,False,False,False,False,True,False,False,False,True,0.007796034879427386,False
10175,22,100.0,8,0.17302809100462976,2003-11-06,4,11,2003,Trucks and Buses,96,S32_1268,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,False,False,False,False,False,True,False,False,True,0.00786491322748317,False
10184,46,100.0,13,0.32716221206010165,2003-11-14,4,11,2003,Trucks and Buses,96,S32_1268,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,False,False,False,False,False,True,False,True,False,0.007112222001306558,True
10194,37,97.27,3,0.2555592637827705,2003-11-25,4,11,2003,Trucks and Buses,96,S32_1268,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Unknown,69004,France,EMEA,Saveley,Mary,False,False,False,False,False,True,False,True,False,0.006907007129264067,False
10207,49,80.9,14,0.2814852160081802,2003-12-09,4,12,2003,Trucks and Buses,96,S32_1268,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,False,False,False,False,False,True,False,True,False,0.005744596245064903,True
10217,21,100.0,3,0.15940722015508282,2004-02-04,1,2,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,False,False,False,False,False,True,False,False,True,0.007590820007384896,False
10229,25,100.0,8,0.1983270372369131,2004-03-11,1,3,2004,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.007933081489476525,False
10245,37,100.0,1,0.2935240151106314,2004-05-04,2,5,2004,Trucks and Buses,96,S32_1268,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,False,False,False,False,False,True,False,True,False,0.007933081489476525,False
10259,45,86.68,11,0.2769761695117448,2004-06-15,2,6,2004,Trucks and Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Victorino,Wendy,False,False,False,False,False,True,False,True,False,0.006155025989149885,True
10270,32,85.72,1,0.194779447269009,2004-07-19,3,7,2004,Trucks and Buses,96,S32_1268,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,False,False,False,False,False,True,False,False,True,0.006086857727156531,False
10281,29,82.83,8,0.17056764279830716,2004-08-19,3,8,2004,Trucks and Buses,96,S32_1268,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,False,False,False,False,False,True,False,False,True,0.00588164285511404,False
